strategy,ticker,entry_date,regime,trend_ok,vol_compressed,rv_ratio,rv_rank,days_held,exit_reason,underlying_ret_pct,mfe_pct,mae_pct,opt_ret_revert,opt_ret_frozen,opt_ret_crush
random,ALB,2024-06-28,2023_24_recov,False,False,0.7303,0.4683,8,trailing_ema_exit,0.4145,6.2798,6.4042,-0.2035,-0.2562,-0.3755
random,ALB,2024-07-24,2023_24_recov,False,False,1.1919,0.7698,7,target_hit,8.0,9.3077,0.8791,0.3413,0.4732,0.3581
random,ALB,2024-08-22,2023_24_recov,False,False,1.2477,0.869,9,trailing_ema_exit,-3.5726,7.737,5.871,-0.7002,-0.571,-0.6739
random,ALB,2024-09-19,2023_24_recov,False,False,1.241,0.9127,7,target_hit,8.0,8.9246,5.2661,0.2113,0.3637,0.2413
random,ALB,2024-10-11,2023_24_recov,False,True,0.9559,0.4484,15,max_hold,-5.8818,2.7521,7.6602,-0.9106,-0.8862,-0.9306
random,ALB,2024-11-15,2023_24_recov,False,False,1.0321,0.6746,4,target_hit,8.0,8.0196,2.3725,0.4446,0.5447,0.4135
random,ALB,2024-12-06,2023_24_recov,False,False,1.0248,0.6984,2,target_hit,8.0,11.6765,0.1765,0.494,0.5992,0.4574
random,HIVE,2019-01-15,2019_pre_covid,False,False,1.0473,0.873,9,stop_hit,-10.0,6.8965,10.3448,-0.8047,-0.7303,-0.8223
random,HIVE,2019-02-26,2019_pre_covid,False,False,0.8783,0.619,2,stop_hit,-10.0,2.5,12.5,-0.6037,-0.5719,-0.6961
random,HIVE,2019-04-10,2019_pre_covid,True,True,0.8403,0.4206,1,target_hit,8.0,10.9091,1.8182,0.3242,0.3399,0.1776
random,HIVE,2019-04-22,2019_pre_covid,True,False,1.1009,0.7063,2,stop_hit,-10.0,5.5556,22.2222,-0.672,-0.5528,-0.6792
random,HIVE,2019-05-20,2019_pre_covid,True,False,1.3076,0.881,1,target_hit,8.0,17.9487,0.0,-0.0358,0.2087,0.0307
random,HIVE,2019-06-03,2019_pre_covid,True,True,0.9061,0.4167,1,stop_hit,-10.0,7.6923,10.2564,-0.6139,-0.5683,-0.6945
random,HIVE,2019-06-19,2019_pre_covid,False,True,0.872,0.3571,2,stop_hit,-10.0,0.0,10.5263,-0.6412,-0.6138,-0.732
random,HIVE,2019-07-18,2019_pre_covid,False,True,0.9154,0.4365,3,stop_hit,-10.0,6.6667,13.3333,-0.6812,-0.6356,-0.7506
random,HIVE,2019-07-31,2019_pre_covid,False,True,0.7119,0.1587,1,target_hit,8.0,8.3333,0.0,0.4533,0.3726,0.2266
random,HIVE,2019-09-11,2019_pre_covid,False,True,0.6588,0.0357,1,stop_hit,-10.0,0.0,14.2857,-0.7557,-0.842,-0.9303
random,HIVE,2019-09-26,2019_pre_covid,False,False,1.229,0.7381,2,target_hit,8.0,13.3333,6.6667,-0.0756,0.1127,-0.0409
random,HIVE,2019-10-18,2019_pre_covid,False,False,1.4792,0.881,1,stop_hit,-10.0,0.0,11.7647,-0.7062,-0.4737,-0.6175
random,HIVE,2019-10-29,2019_pre_covid,False,False,1.3106,0.8016,1,stop_hit,-10.0,0.0,12.5,-0.7125,-0.5263,-0.6626
random,HIVE,2019-11-27,2019_pre_covid,False,True,0.7926,0.2044,1,target_hit,8.0,25.0,0.0,0.0426,0.0268,-0.1058
random,HIVE,2020-01-27,2019_pre_covid,False,False,0.8578,0.6944,1,stop_hit,-10.0,22.2222,22.2222,-0.6877,-0.6669,-0.7873
random,HIVE,2020-02-07,2019_pre_covid,False,False,0.8742,0.7222,1,target_hit,8.0,14.2857,4.7619,0.108,0.148,-0.0225
random,HIVE,2020-04-16,2020_covid,False,False,0.6835,0.5575,1,target_hit,8.0,21.4286,0.0,0.2536,0.1325,-0.0358
random,HIVE,2020-04-28,2020_covid,True,True,0.5884,0.4286,2,target_hit,8.0,20.0,8.0,0.4043,0.1769,0.0178
random,HIVE,2020-05-18,2020_covid,True,False,0.7571,0.6548,2,stop_hit,-10.0,3.5714,10.7143,-0.4791,-0.5197,-0.6535
random,HIVE,2020-07-01,2020_covid,True,True,0.6557,0.3413,4,target_hit,8.0,8.3333,8.3333,0.2889,0.1575,0.0131
random,HIVE,2020-07-28,2020_covid,True,True,0.9707,0.4127,1,stop_hit,-10.0,5.4054,10.8108,-0.5958,-0.518,-0.6516
random,HIVE,2020-08-12,2020_covid,True,False,1.2141,0.6865,1,target_hit,8.0,8.5714,0.0,-0.0295,0.1847,0.0056
random,HIVE,2020-08-24,2020_covid,True,False,1.3264,0.7222,2,stop_hit,-10.0,5.8823,11.7647,-0.68,-0.4866,-0.6256
random,HIVE,2020-10-01,2020_covid,True,True,0.8448,0.1151,1,stop_hit,-10.0,0.0,13.3333,-0.6229,-0.6085,-0.73
random,HIVE,2020-10-21,2020_covid,True,False,1.0813,0.4167,1,stop_hit,-10.0,5.7143,14.2857,-0.6446,-0.5254,-0.6587
random,HIVE,2020-11-19,2020_covid,True,False,1.014,0.4087,1,target_hit,8.0,15.5556,8.8889,0.1324,0.2533,0.0824
random,HIVE,2020-12-02,2020_covid,True,False,1.3748,0.8611,4,target_hit,8.0,21.0526,9.4737,-0.2546,0.0155,-0.1663
random,HIVE,2020-12-24,2020_covid,True,False,1.4605,0.8889,1,stop_hit,-10.0,0.5405,17.8378,-0.6075,-0.34,-0.508
random,HIVE,2021-01-11,2021_bull,True,False,1.1371,0.7262,1,target_hit,8.0,14.6341,5.3659,-0.0125,0.1865,-0.007
random,HIVE,2021-01-25,2021_bull,True,False,1.0364,0.6984,1,stop_hit,-10.0,0.4545,10.0,-0.5122,-0.3934,-0.5467
random,HIVE,2021-02-18,2021_bull,True,False,0.9954,0.7262,1,stop_hit,-10.0,11.828,11.828,-0.4876,-0.3862,-0.5405
random,HIVE,2021-03-19,2021_bull,True,False,0.9498,0.75,3,stop_hit,-10.0,3.7838,10.2703,-0.5204,-0.4468,-0.5903
random,HIVE,2021-04-27,2021_bull,True,True,0.6935,0.3135,4,target_hit,8.0,19.0625,7.8125,0.3202,0.2179,0.0629
random,HIVE,2021-05-20,2021_bull,True,False,0.9437,0.6587,2,stop_hit,-10.0,3.5294,10.5882,-0.5387,-0.4704,-0.6088
random,HIVE,2021-06-04,2021_bull,True,False,0.8493,0.4563,3,stop_hit,-10.0,2.4194,12.5,-0.5365,-0.5188,-0.6483
random,HIVE,2021-07-13,2021_bull,True,True,0.8678,0.1587,3,stop_hit,-10.0,2.449,12.6531,-0.5993,-0.5734,-0.694
random,HIVE,2021-08-04,2021_bull,True,True,0.969,0.2341,2,target_hit,8.0,11.6788,3.6496,0.2073,0.3007,0.137
random,HIVE,2021-09-01,2021_bull,True,True,0.6686,0.0278,2,target_hit,8.0,8.0997,1.8692,0.6418,0.5207,0.3752
random,HIVE,2021-09-14,2021_bull,True,True,0.7881,0.0754,5,stop_hit,-10.0,1.9355,19.3548,-0.6882,-0.7025,-0.7993
random,HIVE,2021-10-20,2021_bull,True,True,0.9628,0.1865,1,target_hit,8.0,10.8108,1.3514,0.3577,0.4466,0.2856
random,HIVE,2021-10-29,2021_bull,True,False,1.0853,0.3135,3,target_hit,8.0,16.5775,5.3476,0.1631,0.3059,0.1477
random,HIVE,2021-11-18,2021_bull,True,False,1.2046,0.4643,6,trailing_ema_exit,-6.5491,7.8086,8.3123,-0.6485,-0.5035,-0.6272
random,HIVE,2021-12-09,2021_bull,True,True,0.9135,0.1349,1,stop_hit,-8.8084,0.3115,9.0343,-0.588,-0.5387,-0.6655
random,HIVE,2021-12-21,2021_bull,False,True,0.8914,0.131,1,target_hit,8.0,9.1255,1.1407,0.4269,0.4746,0.3166
random,HIVE,2022-01-10,2022_bear,False,True,0.9274,0.246,2,target_hit,8.0,13.3641,1.3825,0.3218,0.3889,0.2338
random,HIVE,2022-01-28,2022_bear,False,True,0.9998,0.4286,2,target_hit,8.0,16.5714,4.5714,0.2161,0.3229,0.1626
random,HIVE,2022-03-14,2022_bear,False,True,0.9837,0.4206,4,target_hit,8.0,12.069,9.1954,0.18,0.272,0.1231
random,HIVE,2022-03-28,2022_bear,False,True,0.9995,0.4206,7,stop_hit,-10.0,4.4643,10.2679,-0.7602,-0.6956,-0.7914
random,HIVE,2022-04-20,2022_bear,False,True,0.7673,0.0754,3,stop_hit,-10.0,1.0811,14.0541,-0.6511,-0.6778,-0.7818
random,HIVE,2022-05-05,2022_bear,False,True,0.7917,0.1071,2,stop_hit,-9.9926,0.0,13.924,-0.6551,-0.6688,-0.7755
random,HIVE,2022-06-29,2022_bear,False,False,1.0634,0.8492,4,target_hit,8.0,9.3248,7.717,0.0484,0.1779,0.0248
random,HIVE,2022-07-14,2022_bear,False,False,0.944,0.623,2,target_hit,8.0,12.0635,3.1746,0.2019,0.2796,0.1208
random,HIVE,2022-08-24,2022_bear,False,False,1.0626,0.9167,2,stop_hit,-10.0,0.9174,11.0092,-0.6107,-0.4969,-0.6313
random,HIVE,2022-09-23,2022_bear,False,False,0.9204,0.5794,7,trailing_ema_exit,0.0,5.6848,7.2351,-0.3652,-0.3118,-0.4427
random,HIVE,2022-10-31,2022_bear,False,True,0.6765,0.1032,3,stop_hit,-10.0,0.2985,12.2388,-0.6181,-0.7021,-0.8041
random,HIVE,2022-11-14,2022_bear,False,True,0.8687,0.3175,3,stop_hit,-5.5411,1.9231,10.3846,-0.4797,-0.4511,-0.584
random,HIVE,2023-01-03,2023_24_recov,False,True,0.7232,0.0159,1,stop_hit,-3.0,4.0268,3.3557,-0.3279,-0.394,-0.53
random,HIVE,2023-01-23,2023_24_recov,False,False,1.5316,0.996,4,target_hit,8.0,8.1818,7.8788,-0.2361,0.0548,-0.1153
random,HIVE,2023-03-06,2023_24_recov,False,True,0.8278,0.377,4,stop_hit,-10.0,6.25,13.6029,-0.6538,-0.6491,-0.7582
random,HIVE,2023-03-23,2023_24_recov,False,True,0.8412,0.4365,1,target_hit,8.0,9.4463,0.0,0.3319,0.3483,0.185
random,HIVE,2023-04-04,2023_24_recov,True,False,0.9132,0.504,3,stop_hit,-10.0,0.0,10.8824,-0.6312,-0.5844,-0.7048
random,HIVE,2023-04-18,2023_24_recov,True,True,0.8308,0.373,3,stop_hit,-10.0,3.7975,15.6962,-0.6059,-0.5991,-0.7168
random,HIVE,2023-05-04,2023_24_recov,False,True,0.798,0.2778,5,target_hit,8.0,8.2237,0.9868,0.2336,0.2204,0.0786
random,HIVE,2023-05-19,2023_24_recov,False,True,0.6257,0.0794,10,target_hit,8.0,9.2652,7.0288,0.3384,0.2207,0.1194
random,HIVE,2023-06-20,2023_24_recov,True,True,0.5206,0.0079,1,target_hit,8.0,10.303,0.6061,1.138,0.8665,0.7461
random,HIVE,2023-11-07,2023_24_recov,False,True,0.974,0.381,3,target_hit,8.0,8.5106,3.9514,0.2881,0.3732,0.2285
random,HIVE,2024-01-04,2023_24_recov,True,False,1.5317,0.9127,3,stop_hit,-10.0,4.7836,10.2506,-0.7173,-0.4896,-0.6255
random,HIVE,2024-01-29,2023_24_recov,False,False,0.9795,0.6349,5,stop_hit,-10.0,4.1176,10.2941,-0.7231,-0.6579,-0.7643
random,HIVE,2024-03-04,2023_24_recov,True,False,1.0356,0.881,1,stop_hit,-10.0,1.269,11.6751,-0.6094,-0.5056,-0.6397
random,HIVE,2024-03-13,2023_24_recov,False,False,1.0223,0.8532,2,stop_hit,-3.0,3.2051,6.7308,-0.3967,-0.2875,-0.4364
random,HIVE,2024-06-04,2023_24_recov,False,True,0.8087,0.1825,1,target_hit,8.0,8.0769,1.5385,0.5603,0.5541,0.4121
random,HIVE,2024-07-02,2023_24_recov,False,False,1.2,0.6706,3,stop_hit,-10.0,5.3459,12.5786,-0.7578,-0.6254,-0.7396
random,HIVE,2024-07-24,2023_24_recov,True,False,1.2367,0.7659,2,stop_hit,-10.0,4.6729,13.785,-0.7282,-0.5784,-0.7001
random,HIVE,2024-08-16,2023_24_recov,False,False,1.2865,0.8492,3,target_hit,8.0,8.8737,0.0,-0.0067,0.2072,0.0469
random,HIVE,2024-08-30,2023_24_recov,False,False,1.213,0.8254,2,stop_hit,-10.0,1.875,12.8125,-0.6969,-0.546,-0.6731
random,HIVE,2024-10-02,2023_24_recov,False,True,0.7694,0.25,3,target_hit,8.0,9.4595,1.6892,0.4657,0.4329,0.2932
random,HIVE,2024-10-21,2023_24_recov,True,False,0.9248,0.5317,6,target_hit,8.0,8.7071,7.6517,0.1712,0.2293,0.0922
random,HIVE,2024-11-13,2023_24_recov,True,False,1.2121,0.9008,1,stop_hit,-10.0,5.3232,11.7871,-0.6408,-0.4765,-0.615
random,MARA,2019-01-04,2019_pre_covid,False,False,1.1874,0.5476,2,target_hit,8.0,13.1579,0.0,0.0377,0.2163,0.0597
random,MARA,2019-01-25,2019_pre_covid,False,True,0.8451,0.3373,3,stop_hit,-10.0,2.5641,10.2564,-0.7528,-0.7408,-0.8397
random,MARA,2019-03-26,2019_pre_covid,False,True,0.5584,0.3254,1,target_hit,8.0,12.5,0.0,0.6812,0.4262,0.279
